Category;Pink Gellac Antwerpen;Pink Gellac Antwerpen;Pink Gellac Antwerpen
22/09/2024 18:00;6;0:13:12;20,7
22/09/2024 19:00;0;0:13:12;19,6
22/09/2024 20:00;0;0:13:12;18,8
22/09/2024 21:00;0;0:13:12;18,8
22/09/2024 22:00;0;0:13:12;18,3
22/09/2024 23:00;0;0:13:12;16,7
23/09/2024 0:00;0;0:16:41;16,3
23/09/2024 1:00;0;0:16:41;16,2
23/09/2024 2:00;0;0:16:41;16,3
23/09/2024 3:00;0;0:16:41;16,1
23/09/2024 4:00;0;0:16:41;15,8
23/09/2024 5:00;0;0:16:41;16,1
23/09/2024 6:00;0;0:16:41;16,1
23/09/2024 7:00;0;0:16:41;16
23/09/2024 8:00;0;0:16:41;16
23/09/2024 9:00;5;0:16:41;16,8
23/09/2024 10:00;20;0:16:41;17,5
23/09/2024 11:00;21;0:16:41;18,2
23/09/2024 12:00;24;0:16:41;18,9
23/09/2024 13:00;15;0:16:41;19,5
23/09/2024 14:00;18;0:16:41;19,6
23/09/2024 15:00;35;0:16:41;19,9
23/09/2024 16:00;31;0:16:41;19,5
23/09/2024 17:00;16;0:16:41;18,8
23/09/2024 18:00;6;0:16:41;17,2
23/09/2024 19:00;0;0:16:41;16,9
23/09/2024 20:00;0;0:16:41;16
23/09/2024 21:00;0;0:16:41;15,2
23/09/2024 22:00;0;0:16:41;14
23/09/2024 23:00;0;0:16:41;13,6
24/09/2024 0:00;0;0:15:58;13
24/09/2024 1:00;0;0:15:58;12,9
24/09/2024 2:00;0;0:15:58;12,6
24/09/2024 3:00;0;0:15:58;12,3
24/09/2024 4:00;0;0:15:58;12,4
24/09/2024 5:00;0;0:15:58;12,2
24/09/2024 6:00;0;0:15:58;11,9
24/09/2024 7:00;0;0:15:58;12,5
24/09/2024 8:00;0;0:15:58;13
24/09/2024 9:00;3;0:15:58;14,3
24/09/2024 10:00;13;0:15:58;16,1
24/09/2024 11:00;22;0:15:58;16,9
24/09/2024 12:00;30;0:15:58;17,4
24/09/2024 13:00;7;0:15:58;17,4
24/09/2024 14:00;8;0:15:58;18,1
24/09/2024 15:00;28;0:15:58;17,7
24/09/2024 16:00;19;0:15:58;17,3
24/09/2024 17:00;42;0:15:58;16,5
24/09/2024 18:00;11;0:15:58;16,1
24/09/2024 19:00;0;0:15:58;15,7
24/09/2024 20:00;0;0:15:58;15,5
24/09/2024 21:00;0;0:15:58;15,3
24/09/2024 22:00;0;0:15:58;14,9
24/09/2024 23:00;0;0:15:58;14,8
25/09/2024 0:00;0;0:16:09;14,5
25/09/2024 1:00;0;0:16:09;14,4
25/09/2024 2:00;0;0:16:09;14,5
25/09/2024 3:00;0;0:16:09;14,5
25/09/2024 4:00;0;0:16:09;14,2
25/09/2024 5:00;0;0:16:09;14,1
25/09/2024 6:00;0;0:16:09;13,8
25/09/2024 7:00;0;0:16:09;13,6
25/09/2024 8:00;0;0:16:09;13,8
25/09/2024 9:00;43;0:16:09;14
25/09/2024 10:00;20;0:16:09;14,4
25/09/2024 11:00;16;0:16:09;15,1
25/09/2024 12:00;21;0:16:09;15,6
25/09/2024 13:00;21;0:16:09;16,7
25/09/2024 14:00;37;0:16:09;17,7
25/09/2024 15:00;42;0:16:09;18,3
25/09/2024 16:00;23;0:16:09;18,1
25/09/2024 17:00;31;0:16:09;17,6
25/09/2024 18:00;7;0:16:09;16,7
25/09/2024 19:00;0;0:16:09;16
25/09/2024 20:00;0;0:16:09;15,6
25/09/2024 21:00;0;0:16:09;15,1
25/09/2024 22:00;0;0:16:09;14,5
25/09/2024 23:00;0;0:16:09;14,1
26/09/2024 0:00;0;0:17:48;13,9
26/09/2024 1:00;0;0:17:48;14
26/09/2024 2:00;0;0:17:48;14,2
26/09/2024 3:00;0;0:17:48;14,8
26/09/2024 4:00;0;0:17:48;15
26/09/2024 5:00;0;0:17:48;14,9
26/09/2024 6:00;0;0:17:48;14,8
26/09/2024 7:00;0;0:17:48;14,7
26/09/2024 8:00;0;0:17:48;14,8
26/09/2024 9:00;3;0:17:48;15,4
26/09/2024 10:00;17;0:17:48;15,7
26/09/2024 11:00;19;0:17:48;16,7
26/09/2024 12:00;25;0:17:48;17,5
26/09/2024 13:00;41;0:17:48;18,3
26/09/2024 14:00;32;0:17:48;18,9
26/09/2024 15:00;39;0:17:48;19,7
26/09/2024 16:00;33;0:17:48;19,1
26/09/2024 17:00;21;0:17:48;18,4
26/09/2024 18:00;5;0:17:48;16
26/09/2024 19:00;0;0:17:48;14,4
26/09/2024 20:00;0;0:17:48;14,8
26/09/2024 21:00;0;0:17:48;14,9
26/09/2024 22:00;0;0:17:48;14,7
26/09/2024 23:00;0;0:17:48;14,5
27/09/2024 0:00;0;0:15:19;14,4
27/09/2024 1:00;0;0:15:19;13,9
27/09/2024 2:00;0;0:15:19;13,7
27/09/2024 3:00;0;0:15:19;13,2
27/09/2024 4:00;0;0:15:19;12,6
27/09/2024 5:00;0;0:15:19;12,6
27/09/2024 6:00;0;0:15:19;12,2
27/09/2024 7:00;0;0:15:19;12
27/09/2024 8:00;0;0:15:19;12,3
27/09/2024 9:00;3;0:15:19;13
27/09/2024 10:00;24;0:15:19;13,5
27/09/2024 11:00;46;0:15:19;13,8
27/09/2024 12:00;56;0:15:19;14,1
27/09/2024 13:00;36;0:15:19;14,3
27/09/2024 14:00;60;0:15:19;14,5
27/09/2024 15:00;53;0:15:19;14,4
27/09/2024 16:00;61;0:15:19;12,9
27/09/2024 17:00;18;0:15:19;12,3
27/09/2024 18:00;5;0:15:19;12,4
27/09/2024 19:00;0;0:15:19;12,4
27/09/2024 20:00;0;0:15:19;11,9
27/09/2024 21:00;0;0:15:19;11,9
27/09/2024 22:00;0;0:15:19;11,8
27/09/2024 23:00;0;0:15:19;11,1
28/09/2024 0:00;0;0:17:49;10,8
28/09/2024 1:00;0;0:17:49;10,7
28/09/2024 2:00;0;0:17:49;10,1
28/09/2024 3:00;0;0:17:49;9,4
28/09/2024 4:00;0;0:17:49;9,3
28/09/2024 5:00;0;0:17:49;9,4
28/09/2024 6:00;0;0:17:49;9,4
28/09/2024 7:00;0;0:17:49;9,3
28/09/2024 8:00;0;0:17:49;9
28/09/2024 9:00;1;0:17:49;9,7
28/09/2024 10:00;36;0:17:49;11
28/09/2024 11:00;74;0:17:49;11,5
28/09/2024 12:00;107;0:17:49;12,8
28/09/2024 13:00;120;0:17:49;12
28/09/2024 14:00;127;0:17:49;13,4
28/09/2024 15:00;86;0:17:49;13,2
28/09/2024 16:00;105;0:17:49;14
28/09/2024 17:00;84;0:17:49;14
28/09/2024 18:00;9;0:17:49;13,3
28/09/2024 19:00;0;0:17:49;11,8
28/09/2024 20:00;0;0:17:49;9,4
28/09/2024 21:00;0;0:17:49;8,3
28/09/2024 22:00;0;0:17:49;7,5
28/09/2024 23:00;0;0:17:49;7,1
29/09/2024 0:00;0;0:14:36;6,6
29/09/2024 1:00;0;0:14:36;5,9
29/09/2024 2:00;0;0:14:36;5,7
29/09/2024 3:00;0;0:14:36;5,8
29/09/2024 4:00;0;0:14:36;5,3
29/09/2024 5:00;0;0:14:36;5,1
29/09/2024 6:00;0;0:14:36;4,7
29/09/2024 7:00;0;0:14:36;4,7
29/09/2024 8:00;0;0:14:36;4,4
29/09/2024 9:00;0;0:14:36;7,1
29/09/2024 10:00;0;0:14:36;10,1
29/09/2024 11:00;3;0:14:36;12,1
29/09/2024 12:00;44;0:14:36;13,3
29/09/2024 13:00;40;0:14:36;13,3
29/09/2024 14:00;26;0:14:36;13,6
29/09/2024 15:00;46;0:14:36;13,9
29/09/2024 16:00;23;0:14:36;13,8
29/09/2024 17:00;40;0:14:36;14,2
29/09/2024 18:00;5;0:14:36;13,8
29/09/2024 19:00;0;0:14:36;12
29/09/2024 20:00;0;0:14:36;10,5
29/09/2024 21:00;0;0:14:36;10,1
29/09/2024 22:00;0;0:14:36;10
29/09/2024 23:00;0;0:14:36;9,7
30/09/2024 0:00;0;0:16:12;9,8
30/09/2024 1:00;0;0:16:12;9,4
30/09/2024 2:00;0;0:16:12;9,4
30/09/2024 3:00;0;0:16:12;9,5
30/09/2024 4:00;0;0:16:12;9,8
30/09/2024 5:00;0;0:16:12;10
30/09/2024 6:00;0;0:16:12;10
30/09/2024 7:00;0;0:16:12;10,3
30/09/2024 8:00;1;0:16:12;10,7
30/09/2024 9:00;2;0:16:12;11,4
30/09/2024 10:00;2;0:16:12;11,9
30/09/2024 11:00;6;0:16:12;12,3
30/09/2024 12:00;46;0:16:12;13,2
30/09/2024 13:00;47;0:16:12;13,6
30/09/2024 14:00;43;0:16:12;14,7
30/09/2024 15:00;52;0:16:12;16
30/09/2024 16:00;49;0:16:12;16,4
30/09/2024 17:00;13;0:16:12;16
30/09/2024 18:00;12;0:16:12;15,5
30/09/2024 19:00;0;0:16:12;15,2
30/09/2024 20:00;0;0:16:12;15
30/09/2024 21:00;0;0:16:12;14,9
30/09/2024 22:00;0;0:16:12;14,5
30/09/2024 23:00;0;0:16:12;14
1/10/2024 0:00;0;0:14:41;13,9
1/10/2024 1:00;0;0:14:41;13,9
1/10/2024 2:00;0;0:14:41;13,7
1/10/2024 3:00;0;0:14:41;13,6
1/10/2024 4:00;0;0:14:41;13,4
1/10/2024 5:00;0;0:14:41;12,8
1/10/2024 6:00;0;0:14:41;12,2
1/10/2024 7:00;0;0:14:41;12
1/10/2024 8:00;0;0:14:41;12
1/10/2024 9:00;8;0:14:41;12,2
1/10/2024 10:00;13;0:14:41;12,6
1/10/2024 11:00;13;0:14:41;13,1
1/10/2024 12:00;21;0:14:41;13,7
1/10/2024 13:00;29;0:14:41;14,3
1/10/2024 14:00;23;0:14:41;15
1/10/2024 15:00;23;0:14:41;15,1
1/10/2024 16:00;16;0:14:41;15,2
1/10/2024 17:00;12;0:14:41;15,2
1/10/2024 18:00;7;0:14:41;15,3
1/10/2024 19:00;0;0:14:41;14,5
1/10/2024 20:00;0;0:14:41;13,2
1/10/2024 21:00;0;0:14:41;11,8
1/10/2024 22:00;0;0:14:41;11,1
1/10/2024 23:00;0;0:14:41;10,8
2/10/2024 0:00;0;0:16:16;9,9
2/10/2024 1:00;0;0:16:16;9
2/10/2024 2:00;0;0:16:16;8,8
2/10/2024 3:00;0;0:16:16;8,2
2/10/2024 4:00;0;0:16:16;7,5
2/10/2024 5:00;0;0:16:16;7,1
2/10/2024 6:00;0;0:16:16;6,8
2/10/2024 7:00;0;0:16:16;6,5
2/10/2024 8:00;0;0:16:16;6,2
2/10/2024 9:00;12;0:16:16;8,6
2/10/2024 10:00;26;0:16:16;12,5
2/10/2024 11:00;41;0:16:16;13,6
2/10/2024 12:00;33;0:16:16;14,1
2/10/2024 13:00;25;0:16:16;13,9
2/10/2024 14:00;41;0:16:16;12,9
2/10/2024 15:00;47;0:16:16;12,6
2/10/2024 16:00;51;0:16:16;12,6
2/10/2024 17:00;20;0:16:16;12,4
2/10/2024 18:00;6;0:16:16;12
2/10/2024 19:00;0;0:16:16;11,8
2/10/2024 20:00;0;0:16:16;11,3
2/10/2024 21:00;0;0:16:16;11,2
2/10/2024 22:00;0;0:16:16;11,1
2/10/2024 23:00;0;0:16:16;11,1
3/10/2024 0:00;0;0:16:32;10,8
3/10/2024 1:00;0;0:16:32;10,6
3/10/2024 2:00;0;0:16:32;10
3/10/2024 3:00;0;0:16:32;9,2
3/10/2024 4:00;0;0:16:32;8,2
3/10/2024 5:00;0;0:16:32;7,7
3/10/2024 6:00;0;0:16:32;7,3
3/10/2024 7:00;0;0:16:32;6,8
3/10/2024 8:00;0;0:16:32;6,6
3/10/2024 9:00;7;0:16:32;7,9
3/10/2024 10:00;11;0:16:32;10,1
3/10/2024 11:00;14;0:16:32;11,8
3/10/2024 12:00;28;0:16:32;13,2
3/10/2024 13:00;33;0:16:32;13,9
3/10/2024 14:00;33;0:16:32;13,8
3/10/2024 15:00;24;0:16:32;14,3
3/10/2024 16:00;31;0:16:32;14,6
3/10/2024 17:00;32;0:16:32;14,1
3/10/2024 18:00;11;0:16:32;13,3
3/10/2024 19:00;0;0:16:32;11,9
3/10/2024 20:00;0;0:16:32;10,9
3/10/2024 21:00;0;0:16:32;9,9
3/10/2024 22:00;0;0:16:32;9,9
3/10/2024 23:00;0;0:16:32;9,1
4/10/2024 0:00;0;0:14:20;9,1
4/10/2024 1:00;0;0:14:20;8,8
4/10/2024 2:00;0;0:14:20;8,3
4/10/2024 3:00;0;0:14:20;7,4
4/10/2024 4:00;0;0:14:20;6,3
4/10/2024 5:00;0;0:14:20;6
4/10/2024 6:00;0;0:14:20;5,5
4/10/2024 7:00;0;0:14:20;4,9
4/10/2024 8:00;0;0:14:20;6,2
4/10/2024 9:00;3;0:14:20;8
4/10/2024 10:00;47;0:14:20;10,5
4/10/2024 11:00;41;0:14:20;12,4
4/10/2024 12:00;45;0:14:20;13,9
4/10/2024 13:00;57;0:14:20;14,2
4/10/2024 14:00;75;0:14:20;14,9
4/10/2024 15:00;69;0:14:20;15,1
4/10/2024 16:00;57;0:14:20;15,1
4/10/2024 17:00;49;0:14:20;14,8
4/10/2024 18:00;8;0:14:20;13,7
4/10/2024 19:00;0;0:14:20;12
4/10/2024 20:00;0;0:14:20;10,3
4/10/2024 21:00;0;0:14:20;8,9
4/10/2024 22:00;0;0:14:20;8,2
4/10/2024 23:00;0;0:14:20;8
5/10/2024 0:00;0;0:19:55;7,2
5/10/2024 1:00;0;0:19:55;6,4
5/10/2024 2:00;0;0:19:55;5,7
5/10/2024 3:00;0;0:19:55;5,4
5/10/2024 4:00;0;0:19:55;5,3
5/10/2024 5:00;0;0:19:55;4,3
5/10/2024 6:00;0;0:19:55;4,4
5/10/2024 7:00;0;0:19:55;3,9
5/10/2024 8:00;0;0:19:55;4,8
5/10/2024 9:00;4;0:19:55;7,9
5/10/2024 10:00;67;0:19:55;10,2
5/10/2024 11:00;109;0:19:55;12,7
5/10/2024 12:00;104;0:19:55;14,3
5/10/2024 13:00;153;0:19:55;15,3
5/10/2024 14:00;146;0:19:55;15,7
5/10/2024 15:00;173;0:19:55;15,8
5/10/2024 16:00;130;0:19:55;15,9
5/10/2024 17:00;111;0:19:55;15,4
5/10/2024 18:00;8;0:19:55;14,2
5/10/2024 19:00;0;0:19:55;11,7
5/10/2024 20:00;0;0:19:55;10,6
5/10/2024 21:00;0;0:19:55;10,2
5/10/2024 22:00;0;0:19:55;8,5
5/10/2024 23:00;0;0:19:55;8,2
6/10/2024 0:00;0;0:17:59;7,2
6/10/2024 1:00;0;0:17:59;7,4
6/10/2024 2:00;0;0:17:59;6,8
6/10/2024 3:00;0;0:17:59;6,4
6/10/2024 4:00;0;0:17:59;6,7
6/10/2024 5:00;0;0:17:59;6,6
6/10/2024 6:00;0;0:17:59;6,6
6/10/2024 7:00;0;0:17:59;6,6
6/10/2024 8:00;0;0:17:59;6,7
6/10/2024 9:00;0;0:17:59;8
6/10/2024 10:00;0;0:17:59;9,3
6/10/2024 11:00;3;0:17:59;11,1
6/10/2024 12:00;98;0:17:59;13,7
6/10/2024 13:00;171;0:17:59;14,9
6/10/2024 14:00;159;0:17:59;16,3
6/10/2024 15:00;185;0:17:59;17
6/10/2024 16:00;120;0:17:59;16,8
6/10/2024 17:00;67;0:17:59;16,2
6/10/2024 18:00;6;0:17:59;15,1
6/10/2024 19:00;0;0:17:59;14,1
6/10/2024 20:00;0;0:17:59;13,3
6/10/2024 21:00;0;0:17:59;13,3
6/10/2024 22:00;0;0:17:59;13,7
6/10/2024 23:00;0;0:17:59;14
7/10/2024 0:00;0;0:16:38;14
7/10/2024 1:00;0;0:16:38;14,1
7/10/2024 2:00;0;0:16:38;15,5
7/10/2024 3:00;0;0:16:38;15,2
7/10/2024 4:00;0;0:16:38;14,4
7/10/2024 5:00;0;0:16:38;13,4
7/10/2024 6:00;0;0:16:38;12,6
7/10/2024 7:00;0;0:16:38;12,3
7/10/2024 8:00;0;0:16:38;12,6
7/10/2024 9:00;12;0:16:38;13,9
7/10/2024 10:00;23;0:16:38;15,1
7/10/2024 11:00;48;0:16:38;16,4
7/10/2024 12:00;34;0:16:38;17,6
7/10/2024 13:00;64;0:16:38;18,1
7/10/2024 14:00;38;0:16:38;18,7
7/10/2024 15:00;44;0:16:38;19,2
7/10/2024 16:00;60;0:16:38;18,9
7/10/2024 17:00;14;0:16:38;18,2
7/10/2024 18:00;7;0:16:38;17,3
7/10/2024 19:00;0;0:16:38;16,1
7/10/2024 20:00;0;0:16:38;15,4
7/10/2024 21:00;0;0:16:38;15,3
7/10/2024 22:00;0;0:16:38;15,2
7/10/2024 23:00;0;0:16:38;15,1
8/10/2024 0:00;0;0:14:08;15,3
8/10/2024 1:00;0;0:14:08;15,6
8/10/2024 2:00;0;0:14:08;15,6
8/10/2024 3:00;0;0:14:08;15,9
8/10/2024 4:00;0;0:14:08;16
8/10/2024 5:00;0;0:14:08;15,6
8/10/2024 6:00;0;0:14:08;15,2
8/10/2024 7:00;0;0:14:08;14,7
8/10/2024 8:00;0;0:14:08;14,5
8/10/2024 9:00;7;0:14:08;15
8/10/2024 10:00;15;0:14:08;16,3
8/10/2024 11:00;13;0:14:08;17,5
8/10/2024 12:00;25;0:14:08;17,9
8/10/2024 13:00;35;0:14:08;18,2
8/10/2024 14:00;22;0:14:08;18,1
8/10/2024 15:00;36;0:14:08;18,4
8/10/2024 16:00;33;0:14:08;18,7
8/10/2024 17:00;20;0:14:08;18,4
8/10/2024 18:00;9;0:14:08;17,6
8/10/2024 19:00;0;0:14:08;16,4
8/10/2024 20:00;0;0:14:08;15,7
8/10/2024 21:00;0;0:14:08;15,5
8/10/2024 22:00;0;0:14:08;15,5
8/10/2024 23:00;0;0:14:08;15,2
9/10/2024 0:00;0;0:14:58;15,3
9/10/2024 1:00;0;0:14:58;14,7
9/10/2024 2:00;0;0:14:58;14,5
9/10/2024 3:00;0;0:14:58;14,4
9/10/2024 4:00;0;0:14:58;14,5
9/10/2024 5:00;0;0:14:58;14,7
9/10/2024 6:00;0;0:14:58;14,7
9/10/2024 7:00;0;0:14:58;14,6
9/10/2024 8:00;0;0:14:58;14,6
9/10/2024 9:00;7;0:14:58;14,9
9/10/2024 10:00;29;0:14:58;15,6
9/10/2024 11:00;6;0:14:58;15,6
9/10/2024 12:00;30;0:14:58;15,9
9/10/2024 13:00;14;0:14:58;15,4
9/10/2024 14:00;33;0:14:58;15
9/10/2024 15:00;34;0:14:58;14,9
9/10/2024 16:00;16;0:14:58;14,6
9/10/2024 17:00;19;0:14:58;14,2
9/10/2024 18:00;3;0:14:58;14,1
9/10/2024 19:00;0;0:14:58;13,6
9/10/2024 20:00;0;0:14:58;13,3
9/10/2024 21:00;0;0:14:58;13,3
9/10/2024 22:00;0;0:14:58;13,1
9/10/2024 23:00;0;0:14:58;13,1
10/10/2024 0:00;0;0:17:38;13
10/10/2024 1:00;0;0:17:38;13,1
10/10/2024 2:00;0;0:17:38;13
10/10/2024 3:00;0;0:17:38;13,1
10/10/2024 4:00;0;0:17:38;12,8
10/10/2024 5:00;0;0:17:38;12,6
10/10/2024 6:00;0;0:17:38;12,8
10/10/2024 7:00;0;0:17:38;12,8
10/10/2024 8:00;0;0:17:38;12,7
10/10/2024 9:00;0;0:17:38;12,6
10/10/2024 10:00;16;0:17:38;13,1
10/10/2024 11:00;13;0:17:38;13,8
10/10/2024 12:00;21;0:17:38;14
10/10/2024 13:00;19;0:17:38;14,4
10/10/2024 14:00;19;0:17:38;14,1
10/10/2024 15:00;20;0:17:38;13,8
10/10/2024 16:00;28;0:17:38;13,5
10/10/2024 17:00;19;0:17:38;12,7
10/10/2024 18:00;12;0:17:38;12
10/10/2024 19:00;0;0:17:38;11,4
10/10/2024 20:00;0;0:17:38;10,8
10/10/2024 21:00;0;0:17:38;10,4
10/10/2024 22:00;0;0:17:38;9,8
10/10/2024 23:00;0;0:17:38;9,4
11/10/2024 0:00;0;0:17:56;9,3
11/10/2024 1:00;0;0:17:56;8,9
11/10/2024 2:00;0;0:17:56;9
11/10/2024 3:00;0;0:17:56;8,9
11/10/2024 4:00;0;0:17:56;8,7
11/10/2024 5:00;0;0:17:56;8,3
11/10/2024 6:00;0;0:17:56;8
11/10/2024 7:00;0;0:17:56;7,4
11/10/2024 8:00;0;0:17:56;7,6
11/10/2024 9:00;7;0:17:56;8,7
11/10/2024 10:00;16;0:17:56;10,6
11/10/2024 11:00;36;0:17:56;12
11/10/2024 12:00;34;0:17:56;12,6
11/10/2024 13:00;45;0:17:56;12,3
11/10/2024 14:00;50;0:17:56;12,8
11/10/2024 15:00;45;0:17:56;12,8
11/10/2024 16:00;35;0:17:56;13
11/10/2024 17:00;23;0:17:56;12,8
11/10/2024 18:00;3;0:17:56;11,1
11/10/2024 19:00;0;0:17:56;8,8
11/10/2024 20:00;0;0:17:56;7,5
11/10/2024 21:00;0;0:17:56;6,8
11/10/2024 22:00;0;0:17:56;6
11/10/2024 23:00;0;0:17:56;5,7
12/10/2024 0:00;0;0:17:18;4,9
12/10/2024 1:00;0;0:17:18;5,1
12/10/2024 2:00;0;0:17:18;5
12/10/2024 3:00;0;0:17:18;4,9
12/10/2024 4:00;0;0:17:18;4,9
12/10/2024 5:00;0;0:17:18;4,8
12/10/2024 6:00;0;0:17:18;5
12/10/2024 7:00;0;0:17:18;5,4
12/10/2024 8:00;0;0:17:18;5,5
12/10/2024 9:00;9;0:17:18;6,2
12/10/2024 10:00;67;0:17:18;7,4
12/10/2024 11:00;92;0:17:18;8,5
12/10/2024 12:00;90;0:17:18;10,4
12/10/2024 13:00;96;0:17:18;11,4
12/10/2024 14:00;150;0:17:18;12,5
12/10/2024 15:00;147;0:17:18;13
12/10/2024 16:00;142;0:17:18;12,9
12/10/2024 17:00;98;0:17:18;12,7
12/10/2024 18:00;8;0:17:18;12,2
12/10/2024 19:00;0;0:17:18;11,8
12/10/2024 20:00;0;0:17:18;11,8
12/10/2024 21:00;0;0:17:18;11,8
12/10/2024 22:00;0;0:17:18;11,6
12/10/2024 23:00;0;0:17:18;11,6
13/10/2024 0:00;0;0:22:05;11,7
13/10/2024 1:00;0;0:22:05;11,5
13/10/2024 2:00;0;0:22:05;10,9
13/10/2024 3:00;0;0:22:05;10,5
13/10/2024 4:00;0;0:22:05;9,6
13/10/2024 5:00;0;0:22:05;8,9
13/10/2024 6:00;0;0:22:05;8,5
13/10/2024 7:00;0;0:22:05;8,1
13/10/2024 8:00;0;0:22:05;8
13/10/2024 9:00;0;0:22:05;8,4
13/10/2024 10:00;0;0:22:05;9,7
13/10/2024 11:00;5;0:22:05;11,1
13/10/2024 12:00;17;0:22:05;11,9
13/10/2024 13:00;35;0:22:05;11,9
13/10/2024 14:00;42;0:22:05;11,8
13/10/2024 15:00;53;0:22:05;11,8
13/10/2024 16:00;32;0:22:05;12,2
13/10/2024 17:00;6;0:22:05;12,4
13/10/2024 18:00;7;0:22:05;11,1
13/10/2024 19:00;0;0:22:05;9,2
13/10/2024 20:00;0;0:22:05;8,2
13/10/2024 21:00;0;0:22:05;7,8
13/10/2024 22:00;0;0:00:00;7,6
13/10/2024 23:00;;;
